user1	user2	co-occurance number
5469	3307	7
5469	9420	7
5469	1533	7
5469	13720	7
5469	13578	7
5469	16926	7
5469	17494	7
5469	11213	7
5469	3313	7
5469	12818	7
5469	17478	7
5469	6593	7
5469	9438	7
5469	29249	7
5469	7148	7
5469	27861	7
5469	25577	7
5469	23477	7
5469	12320	7
5469	8890	7
5469	2084	7
5469	30896	7
23256	8637	7
23256	15501	7
23256	8989	7
23256	21329	7
23256	5341	7
23256	24274	7
23256	15704	7
23256	22780	7
23256	12554	7
23256	1689	7
23256	8735	7
23256	29536	7
23256	7127	7
23256	15969	7
23256	28642	7
23256	29572	7
23256	2493	7
23256	23709	7
23256	13154	7
23256	393	7
23256	22963	7
23256	14567	7
23256	11387	7
23256	14503	7
23256	8815	7
23256	17489	7
23256	10103	7
23256	11217	7
23256	12195	7
23256	1245	7
23256	15848	7
23256	29034	7
23256	11614	7
23256	7467	7
23256	15603	7
23256	26288	7
23256	12029	7
23256	15823	7
23256	11269	7
23256	4958	7
23256	8183	7
23256	20025	7
23256	29717	7
23256	13550	7
23256	5271	7
23256	18155	7
23256	223	7
23256	6252	7
23256	10352	7
23256	9420	7
23256	29748	7
23256	15873	7
23256	13720	7
23256	15937	7
23256	27966	7
23256	12818	7
23256	1541	7
23256	8918	7
23256	6593	7
23256	22096	7
23256	25345	7
23256	25577	7
23256	23477	7
23256	27623	7
23256	5972	7
23256	26918	7
23256	28787	7
23256	8761	7
23256	30935	7
23256	23910	7
23256	22205	7
23256	10996	7
23256	30896	7
16250	8637	7
16250	28642	7
16250	18016	7
16250	22963	7
16250	30374	7
16250	15025	7
16250	29331	7
16250	15848	7
16250	17241	7
16250	8183	7
16250	20025	7
16250	28739	7
16250	3307	7
16250	11850	7
16250	17494	7
16250	12818	7
16250	15986	7
16250	959	7
16250	7087	7
16250	28787	7
16250	22298	7
16250	13042	7
23396	25978	7
23396	23182	7
23396	8637	7
23396	1959	7
23396	16919	7
23396	11415	7
23396	465	7
23396	21329	7
23396	27428	7
23396	1621	7
23396	5341	7
23396	15808	7
23396	2044	7
23396	24274	7
23396	748	7
23396	23624	7
23396	22780	7
23396	12786	7
23396	12554	7
23396	4680	7
23396	1689	7
23396	10322	7
23396	18749	7
23396	4261	7
23396	3065	7
23396	8735	7
23396	8417	7
23396	7127	7
23396	17376	7
23396	15969	7
23396	28642	7
23396	29572	7
23396	2493	7
23396	23709	7
23396	11520	7
23396	22963	7
23396	3182	7
23396	17084	7
23396	27163	7
23396	17489	7
23396	16233	7
23396	7568	7
23396	24863	7
23396	12195	7
23396	811	7
23396	15848	7
23396	27523	7
23396	15853	7
23396	17809	7
23396	8627	7
23396	2889	7
23396	7467	7
23396	15922	7
23396	15603	7
23396	11320	7
23396	10248	7
23396	12029	7
23396	15823	7
23396	11269	7
23396	20025	7
23396	5370	7
23396	28739	7
23396	16909	7
23396	14246	7
23396	20644	7
23396	13147	7
23396	18155	7
23396	223	7
23396	24690	7
23396	3307	7
23396	6252	7
23396	10352	7
23396	18061	7
23396	7102	7
23396	30111	7
23396	9420	7
23396	17627	7
23396	1533	7
23396	17856	7
23396	20520	7
23396	13720	7
23396	27966	7
23396	12818	7
23396	1541	7
23396	10955	7
23396	28462	7
23396	16719	7
23396	16901	7
23396	9438	7
23396	27102	7
23396	8796	7
23396	29249	7
23396	4732	7
23396	1710	7
23396	27861	7
23396	25577	7
23396	23477	7
23396	29117	7
23396	1681	7
23396	28787	7
23396	12320	7
23396	30935	7
23396	2084	7
23396	23910	7
23396	22205	7
23396	10996	7
23396	24469	7
23396	30896	7
23396	23533	7
23396	2617	7
23396	15875	7
18597	25978	7
18597	8637	8
18597	2536	7
18597	5015	7
18597	465	8
18597	2527	8
18597	21329	7
18597	5341	7
18597	2044	7
18597	24274	7
18597	23624	8
18597	22780	7
18597	12554	7
18597	4275	7
18597	4680	8
18597	13315	7
18597	1689	7
18597	8735	7
18597	312	7
18597	29536	7
18597	7127	7
18597	14297	7
18597	15969	7
18597	28642	7
18597	29572	8
18597	2493	8
18597	29581	8
18597	23709	7
18597	11520	7
18597	13154	7
18597	393	7
18597	22963	7
18597	11387	7
18597	17346	9
18597	14503	8
18597	8815	9
18597	19296	9
18597	15025	7
18597	17489	7
18597	12195	7
18597	1245	7
18597	15848	7
18597	27523	7
18597	21470	7
18597	11614	8
18597	7467	7
18597	15603	7
18597	26288	7
18597	12029	7
18597	15823	8
18597	13631	7
18597	11269	8
18597	20025	7
18597	29717	7
18597	28739	8
18597	12048	7
18597	16909	8
18597	5222	8
18597	10143	7
18597	18155	7
18597	223	7
18597	3307	7
18597	6252	7
18597	10352	7
18597	17577	7
18597	18061	8
18597	7102	7
18597	30111	8
18597	17200	7
18597	11850	7
18597	29748	7
18597	15873	7
18597	13720	7
18597	16926	7
18597	17494	7
18597	3313	7
18597	27629	8
18597	15937	9
18597	27966	7
18597	12818	8
18597	1541	7
18597	23012	7
18597	26404	7
18597	15986	7
18597	5070	7
18597	8796	7
18597	22096	7
18597	29249	7
18597	7148	7
18597	10119	7
18597	27861	8
18597	25345	7
18597	25577	7
18597	23477	9
18597	27623	9
18597	29117	7
18597	5972	8
18597	12309	7
18597	11480	7
18597	26918	7
18597	28787	7
18597	30935	7
18597	16857	7
18597	23910	7
18597	22205	9
18597	10996	8
18597	30896	9
25978	23182	8
25978	27436	7
25978	8637	10
25978	6349	7
25978	1959	8
25978	16919	8
25978	2536	8
25978	11415	9
25978	5015	8
25978	15501	7
25978	465	10
25978	2527	9
25978	8989	7
25978	16334	7
25978	21329	8
25978	27428	8
25978	8716	7
25978	25402	7
25978	12509	7
25978	1621	9
25978	5341	9
25978	12858	7
25978	9052	7
25978	13093	7
25978	15808	7
25978	2044	7
25978	24274	9
25978	10849	8
25978	3976	7
25978	748	9
25978	23624	8
25978	22780	8
25978	12786	8
25978	12554	8
25978	6059	8
25978	3232	8
25978	4680	10
25978	13315	8
25978	1689	8
25978	10322	7
25978	18749	8
25978	4261	8
25978	3065	8
25978	8735	9
25978	26062	8
25978	20816	8
25978	8869	7
25978	12097	7
25978	312	8
25978	8417	8
25978	29536	7
25978	7127	8
25978	14297	7
25978	17376	9
25978	27482	8
25978	15969	9
25978	28642	9
25978	29572	8
25978	71	7
25978	12207	8
25978	2493	9
25978	29581	8
25978	23709	9
25978	18016	8
25978	11520	9
25978	13154	7
25978	393	8
25978	22963	9
25978	2568	8
25978	11387	8
25978	17346	8
25978	14503	8
25978	8815	9
25978	29924	7
25978	30374	7
25978	27163	8
25978	19296	8
25978	22075	7
25978	920	7
25978	15025	7
25978	10099	7
25978	29331	8
25978	17489	8
25978	10103	7
25978	17225	8
25978	16416	8
25978	3983	8
25978	16620	7
25978	7117	8
25978	16233	7
25978	7568	8
25978	24863	8
25978	27799	7
25978	12195	8
25978	26115	7
25978	811	9
25978	1245	7
25978	15848	9
25978	27523	9
25978	21470	7
25978	17865	7
25978	6811	7
25978	26082	7
25978	15853	7
25978	4053	8
25978	5514	8
25978	21124	7
25978	11662	7
25978	17809	10
25978	17782	8
25978	18623	7
25978	598	8
25978	15311	7
25978	31020	7
25978	26235	8
25978	21109	8
25978	24905	7
25978	10318	7
25978	28504	7
25978	3324	7
25978	8627	8
25978	24094	8
25978	2889	8
25978	28171	7
25978	11614	7
25978	7467	9
25978	15922	9
25978	15603	9
25978	24764	7
25978	26288	7
25978	11320	8
25978	10248	9
25978	12029	8
25978	14050	8
25978	9016	7
25978	15823	10
25978	25456	7
25978	12533	7
25978	16932	7
25978	13631	7
25978	11269	8
25978	23685	7
25978	29717	7
25978	28739	10
25978	26158	8
25978	12048	7
25978	16909	9
25978	13550	8
25978	5222	7
25978	18381	7
25978	23680	7
25978	8894	7
25978	14246	9
25978	2088	8
25978	5768	7
25978	10918	7
25978	3979	7
25978	20644	9
25978	464	8
25978	13147	9
25978	782	7
25978	5815	7
25978	10481	7
25978	1152	8
25978	22888	7
25978	5271	7
25978	19666	7
25978	30642	8
25978	18155	8
25978	6001	7
25978	223	8
25978	24690	8
25978	2072	8
25978	3307	9
25978	6252	8
25978	3164	7
25978	10352	8
25978	2294	7
25978	17577	7
25978	19511	7
25978	9876	7
25978	18061	9
25978	7102	8
25978	30111	9
25978	23196	8
25978	9420	9
25978	29429	7
25978	17627	8
25978	12956	7
25978	4455	7
25978	1926	7
25978	17973	7
25978	11850	8
25978	448	7
25978	7505	7
25978	1533	9
25978	17856	8
25978	29748	7
25978	2024	8
25978	15873	7
25978	20520	8
25978	13720	9
25978	13578	8
25978	25145	7
25978	22623	7
25978	30392	7
25978	16926	8
25978	17494	8
25978	11213	8
25978	10978	7
25978	7740	7
25978	16885	7
25978	3313	9
25978	27629	8
25978	4533	7
25978	15937	7
25978	27966	9
25978	6463	7
25978	13798	7
25978	6723	7
25978	12818	10
25978	1541	8
25978	19439	7
25978	16901	7
25978	28669	7
25978	26404	9
25978	17603	7
25978	1485	7
25978	15986	8
25978	9438	9
25978	5387	8
25978	23117	7
25978	24747	7
25978	4047	8
25978	31016	8
25978	27102	8
25978	8796	8
25978	6356	7
25978	16865	7
25978	22096	8
25978	29249	9
25978	7148	8
25978	16446	7
25978	1640	7
25978	4732	9
25978	10180	7
25978	1710	9
25978	5842	7
25978	27861	10
25978	2169	7
25978	25345	7
25978	25577	9
25978	23477	10
25978	27623	7
25978	9604	7
25978	29230	9
25978	29117	9
25978	12720	7
25978	5972	8
25978	7818	7
25978	12390	7
25978	12309	7
25978	10285	8
25978	1681	7
25978	26918	7
25978	21819	7
25978	28787	9
25978	13042	7
25978	8761	7
25978	12320	9
25978	30935	8
25978	11493	7
25978	11752	7
25978	2872	8
25978	8890	7
25978	2084	9
25978	2253	7
25978	7788	7
25978	16857	7
25978	23910	8
25978	19325	8
25978	24707	7
25978	23924	7
25978	18786	7
25978	2996	7
25978	29104	7
25978	3704	7
25978	27899	8
25978	22205	9
25978	10996	9
25978	24469	9
25978	8461	7
25978	30896	9
25978	23533	8
25978	2617	8
25978	28776	8
25978	22901	7
25978	15875	8
8631	15302	7
8631	8637	7
8631	6349	8
8631	22780	7
8631	12554	7
8631	2493	8
8631	23709	7
8631	18016	7
8631	11387	7
8631	29882	7
8631	24626	7
8631	12029	7
8631	15823	7
8631	16909	7
8631	13550	7
8631	5222	7
8631	14246	7
8631	9420	7
8631	27629	7
8631	26972	7
8631	15937	7
8631	27966	7
8631	12818	7
8631	1541	7
8631	1528	7
8631	25577	7
8631	22205	7
8631	10996	7
8631	30896	7
8631	30898	7
14990	7815	7
23182	16919	8
23182	15501	8
23182	14562	7
23182	465	10
23182	30655	7
23182	8989	8
23182	21329	10
23182	8716	7
23182	25402	7
23182	12858	8
23182	16621	7
23182	5408	7
23182	9889	7
23182	13093	7
23182	1439	7
23182	10849	8
23182	7201	7
23182	15704	7
23182	23624	9
23182	12786	9
23182	25035	8
23182	12554	10
23182	6059	7
23182	17740	7
23182	3232	8
23182	1689	9
23182	14792	7
23182	10322	7
23182	18749	8
23182	3065	9
23182	26062	8
23182	8869	8
23182	12097	7
23182	29536	8
23182	7127	9
23182	14297	7
23182	21129	7
23182	27250	7
23182	15969	9
23182	19068	7
23182	29581	8
23182	11520	10
23182	13154	7
23182	10157	7
23182	393	7
23182	6968	8
23182	14503	8
23182	8815	9
23182	10041	7
23182	22075	7
23182	25076	7
23182	15025	7
23182	29331	9
23182	10103	7
23182	15877	7
23182	16416	8
23182	12891	7
23182	16233	7
23182	7568	9
23182	24863	9
23182	27799	7
23182	26115	8
23182	21461	8
23182	17241	7
23182	21636	7
23182	1577	7
23182	21124	8
23182	4829	7
23182	4404	7
23182	29034	7
23182	17782	7
23182	18623	7
23182	598	7
23182	15311	7
23182	31020	9
23182	26235	7
23182	24905	8
23182	10318	7
23182	28504	7
23182	3324	7
23182	8627	9
23182	11614	8
23182	15249	7
23182	26247	7
23182	23854	7
23182	24764	7
23182	11320	9
23182	10248	8
23182	9016	7
23182	779	7
23182	12533	7
23182	16932	8
23182	13631	7
23182	23685	7
23182	12048	7
23182	13550	7
23182	5222	8
23182	18381	8
23182	14246	9
23182	2088	7
23182	19922	7
23182	10918	7
23182	20644	9
23182	464	9
23182	4413	7
23182	5815	7
23182	10481	9
23182	19666	7
23182	30642	8
23182	6001	7
23182	2072	9
23182	6252	8
23182	3164	9
23182	2294	7
23182	17577	7
23182	19511	9
23182	9876	8
23182	18061	10
23182	1801	7
23182	9528	7
23182	30111	9
23182	23196	8
23182	2163	7
23182	9420	10
23182	29429	8
23182	17627	9
23182	26550	7
23182	17973	8
23182	402	7
23182	11850	8
23182	448	7
23182	1533	10
23182	19943	7
23182	768	7
23182	29748	7
23182	11481	8
23182	15873	8
23182	13720	10
23182	25145	8
23182	22623	9
23182	17494	9
23182	11213	8
23182	15388	7
23182	7740	7
23182	4533	7
23182	26972	8
23182	27966	9
23182	6463	7
23182	13798	7
23182	6723	7
23182	1541	9
23182	26179	7
23182	1485	9
23182	15986	8
23182	20792	7
23182	20281	7
23182	24747	7
23182	4047	7
23182	27102	8
23182	22096	7
23182	15328	7
23182	7148	9
23182	16446	8
23182	10119	7
23182	1640	7
23182	10180	7
23182	1710	8
23182	5842	8
23182	27861	10
23182	25345	8
23182	5645	7
23182	25577	10
23182	23477	10
23182	27623	8
23182	9604	8
23182	29230	7
23182	5972	8
23182	7818	8
23182	12309	9
23182	11480	8
23182	1681	7
23182	21819	7
23182	13042	7
23182	8761	8
23182	30935	10
23182	11857	7
23182	11752	7
23182	2872	8
23182	8890	7
23182	1635	8
23182	20603	7
23182	2253	7
23182	7788	7
23182	24707	8
23182	23924	8
23182	18786	8
23182	2996	7
23182	29104	8
23182	27899	7
23182	10996	8
23182	8461	7
23182	22604	7
23182	23533	9
23182	2617	8
23182	28776	8
23182	22901	8
23182	15875	9
15302	8637	7
15302	6349	7
15302	22780	7
15302	12554	7
15302	1689	7
15302	7127	7
15302	28642	7
15302	29572	7
15302	2493	7
15302	18016	8
15302	393	7
15302	22963	7
15302	27163	7
15302	24626	7
15302	15848	7
15302	17241	7
15302	15823	7
15302	29853	7
15302	14246	7
15302	223	7
15302	10352	7
15302	7102	7
15302	9420	7
15302	2946	7
15302	26972	7
15302	15937	7
15302	27966	7
15302	12818	7
15302	1541	7
15302	10365	7
15302	15986	7
15302	959	7
15302	25577	7
15302	5972	7
15302	28787	7
15302	22298	7
15302	23910	7
15302	22205	7
15302	30896	7
27436	16919	7
27436	15501	7
27436	465	9
27436	30655	7
27436	8989	7
27436	21329	8
27436	10849	7
27436	7201	7
27436	23624	9
27436	12786	8
27436	25035	7
27436	13454	7
27436	12554	8
27436	6059	8
27436	1689	8
27436	14792	7
27436	18749	7
27436	3065	7
27436	8869	7
27436	29536	7
27436	7127	7
27436	15969	8
27436	29581	7
27436	11520	8
27436	24384	7
27436	6968	7
27436	14503	7
27436	8815	7
27436	29882	7
27436	25076	7
27436	15025	7
27436	29331	7
27436	7568	8
27436	24863	7
27436	26115	7
27436	1577	7
27436	21124	7
27436	31020	8
27436	24905	7
27436	10318	7
27436	8627	7
27436	24764	7
27436	11320	7
27436	10248	7
27436	779	7
27436	12533	7
27436	18381	7
27436	14246	8
27436	2088	7
27436	20644	7
27436	464	8
27436	10481	8
27436	19666	7
27436	2072	7
27436	6252	7
27436	3164	7
27436	19511	7
27436	9876	7
27436	18061	8
27436	1801	7
27436	30111	7
27436	9420	8
27436	17627	7
27436	17973	7
27436	11850	8
27436	1533	8
27436	19943	7
27436	11481	7
27436	15873	7
27436	13720	8
27436	25145	7
27436	22623	8
27436	17494	8
27436	4533	7
27436	26972	7
27436	27966	8
27436	6463	7
27436	13798	7
27436	1541	8
27436	17005	7
27436	12600	7
27436	1485	7
27436	15986	8
27436	20792	7
27436	24747	7
27436	27102	7
27436	7148	8
27436	10119	7
27436	1710	7
27436	5842	7
27436	27861	8
27436	25345	7
27436	25577	8
27436	23477	9
27436	9604	7
27436	7818	7
27436	12309	9
27436	11480	7
27436	21819	7
27436	30935	8
27436	11857	7
27436	1635	7
27436	23924	8
27436	18786	7
27436	29104	8
27436	27899	7
27436	10996	7
27436	23533	7
27436	2617	7
27436	28776	9
27436	15875	7
8637	9095	7
8637	16919	8
8637	23970	7
8637	20788	7
8637	15501	9
8637	14562	7
8637	465	12
8637	5154	8
8637	3328	7
8637	30655	8
8637	8989	9
8637	6839	8
8637	13044	7
8637	16334	8
8637	21329	11
8637	11008	7
8637	8716	8
8637	25402	7
8637	12858	8
8637	16621	7
8637	5408	7
8637	9889	7
8637	13093	7
8637	1439	7
8637	10849	9
8637	8493	7
8637	7201	7
8637	4059	7
8637	15704	8
8637	23624	9
8637	1251	7
8637	12786	9
8637	25035	9
8637	13454	7
8637	12554	11
8637	6059	9
8637	17740	7
8637	3232	9
8637	7409	7
8637	10438	7
8637	1689	11
8637	14792	8
8637	10322	7
8637	18749	8
8637	10931	7
8637	11016	7
8637	3065	9
8637	26062	10
8637	30194	8
8637	8869	9
8637	12097	7
8637	29536	9
8637	7127	11
8637	14297	9
8637	21129	7
8637	27250	9
8637	15969	11
8637	19068	7
8637	4017	7
8637	25513	7
8637	29581	8
8637	11520	10
8637	13154	8
8637	10157	7
8637	393	10
8637	11146	7
8637	24384	7
8637	17192	8
8637	30401	8
8637	2568	8
8637	6968	8
8637	14503	10
8637	8815	12
8637	29882	9
8637	29924	7
8637	10041	7
8637	15828	7
8637	22075	8
8637	19951	7
8637	12633	8
8637	25076	7
8637	15025	9
8637	7002	7
8637	24610	7
8637	29331	11
8637	10103	8
8637	15877	7
8637	6377	7
8637	16416	9
8637	16620	7
8637	12891	8
8637	16233	8
8637	7568	9
8637	24863	9
8637	3323	7
8637	27799	9
8637	11217	7
8637	13623	7
8637	26115	9
8637	21461	8
8637	21470	7
8637	17241	10
8637	28842	7
8637	26082	7
8637	21636	7
8637	1577	7
8637	15783	7
8637	21124	8
8637	11662	9
8637	4829	7
8637	4404	7
8637	29034	8
8637	17782	8
8637	11461	8
8637	18623	8
8637	598	10
8637	15311	7
8637	31020	9
8637	26235	8
8637	24905	8
8637	10318	7
8637	28504	8
8637	3324	8
8637	8627	9
8637	484	7
8637	29851	7
8637	28171	7
8637	11614	9
8637	15249	7
8637	26247	8
8637	23854	7
8637	24764	8
8637	11320	9
8637	10248	9
8637	9016	9
8637	17316	7
8637	779	7
8637	698	7
8637	12533	8
8637	16932	9
8637	13631	9
8637	23685	7
8637	29853	7
8637	18381	9
8637	23680	7
8637	8894	9
8637	14246	12
8637	2088	8
8637	19922	7
8637	10718	7
8637	10918	7
8637	3979	7
8637	2311	7
8637	20644	10
8637	464	10
8637	2273	7
8637	4413	7
8637	164	7
8637	5815	9
8637	10515	7
8637	10481	9
8637	22888	7
8637	5271	8
8637	19666	9
8637	30642	10
8637	442	7
8637	26054	8
8637	6001	7
8637	2072	11
8637	6252	9
8637	3164	10
8637	2294	8
8637	17577	8
8637	19511	9
8637	9876	8
8637	18061	12
8637	1801	7
8637	9528	7
8637	30111	10
8637	23196	9
8637	2163	7
8637	9420	12
8637	29429	9
8637	17627	10
8637	18337	8
8637	12956	7
8637	17200	7
8637	26550	7
8637	17973	8
8637	402	7
8637	11850	11
8637	448	9
8637	14342	7
8637	1533	11
8637	19943	8
8637	768	7
8637	2757	7
8637	29748	8
8637	11481	8
8637	15873	9
8637	13720	12
8637	26889	7
8637	25145	8
8637	9102	8
8637	22623	10
8637	17494	12
8637	11213	9
8637	15388	7
8637	7740	8
8637	22949	7
8637	4533	7
8637	26972	9
8637	27966	11
8637	6463	7
8637	22667	7
8637	13798	7
8637	6723	9
8637	27007	7
8637	23079	9
8637	1541	10
8637	17005	7
8637	26078	7
8637	23012	8
8637	10365	8
8637	26179	8
8637	15455	7
8637	1485	9
8637	15986	11
8637	959	9
8637	26508	7
8637	4955	8
8637	20792	8
8637	1187	7
8637	20281	8
8637	24747	7
8637	4047	9
8637	1213	7
8637	23960	7
8637	27102	8
8637	6356	7
8637	845	7
8637	22096	9
8637	15328	8
8637	7148	11
8637	16446	8
8637	6865	8
8637	10119	7
8637	1640	7
8637	10180	7
8637	1710	10
8637	5842	8
8637	27861	11
8637	2169	7
8637	25345	9
8637	23925	7
8637	5645	8
8637	25577	12
8637	23477	13
8637	27623	9
8637	9604	8
8637	29230	9
8637	12720	8
8637	14061	7
8637	5972	11
8637	7818	9
8637	12309	11
8637	7087	8
8637	11480	8
8637	1681	9
8637	21819	7
8637	22298	9
8637	27057	8
8637	13042	9
8637	8761	9
8637	30935	11
8637	11857	8
8637	11752	7
8637	2872	9
8637	8890	8
8637	1635	8
8637	20603	8
8637	17774	7
8637	2253	7
8637	7788	7
8637	16857	8
8637	24707	10
8637	23924	8
8637	18786	10
8637	2996	8
8637	29104	8
8637	27899	8
8637	10996	10
8637	456	8
8637	8461	7
8637	24148	8
8637	27520	7
8637	22604	7
8637	29238	7
8637	3176	7
8637	23533	9
8637	2617	8
8637	28776	10
8637	30898	8
8637	22901	8
8637	15875	9
30926	29882	7
30926	12633	7
30926	26972	7
30926	12818	7
30926	23477	7
6349	9095	7
6349	16919	7
6349	8507	7
6349	23970	7
6349	15501	8
6349	14562	7
6349	465	9
6349	30655	8
6349	8989	8
6349	21329	10
6349	12858	8
6349	5408	7
6349	10849	7
6349	15704	7
6349	23624	8
6349	12786	8
6349	25035	8
6349	12554	13
6349	6059	8
6349	17740	7
6349	3232	7
6349	1689	9
6349	18749	7
6349	3065	8
6349	26062	9
6349	8869	8
6349	29536	8
6349	7127	9
6349	14297	7
6349	27250	7
6349	15969	9
6349	19068	7
6349	29581	7
6349	11520	9
6349	13154	7
6349	10157	7
6349	393	7
6349	11146	7
6349	6968	7
6349	14503	8
6349	8815	9
6349	29882	8
6349	12633	7
6349	29331	8
6349	10103	7
6349	16416	8
6349	12891	8
6349	16233	7
6349	7568	8
6349	24863	8
6349	26115	8
6349	21461	7
6349	17241	8
6349	28842	7
6349	1577	7
6349	21124	7
6349	4829	7
6349	29034	7
6349	11461	7
6349	598	7
6349	31020	8
6349	24905	7
6349	3324	7
6349	8627	8
6349	11614	8
6349	26247	7
6349	23854	7
6349	11320	8
6349	10248	7
6349	779	7
6349	12533	7
6349	16932	8
6349	13631	7
6349	18381	7
6349	8894	7
6349	14246	11
6349	2088	7
6349	19922	8
6349	2311	7
6349	20644	8
6349	464	8
6349	2273	7
6349	4413	7
6349	164	7
6349	5815	7
6349	10481	8
6349	30642	7
6349	442	7
6349	2072	9
6349	6252	8
6349	3164	9
6349	19511	9
6349	9876	7
6349	18061	9
6349	30111	8
6349	23196	7
6349	2163	7
6349	9420	12
6349	29429	8
6349	17627	8
6349	17973	7
6349	11850	8
6349	448	7
6349	1533	9
6349	768	7
6349	2757	7
6349	29748	7
6349	11481	7
6349	15873	8
6349	13720	10
6349	26889	7
6349	25145	7
6349	22623	8
6349	17494	9
6349	11213	7
6349	15388	7
6349	7740	7
6349	26972	10
6349	27966	11
6349	22667	7
6349	18762	7
6349	23079	7
6349	1541	10
6349	10365	7
6349	26179	7
6349	1485	8
6349	15986	9
6349	959	7
6349	20792	7
6349	20281	8
6349	4047	8
6349	27102	7
6349	22096	7
6349	15328	8
6349	7148	9
6349	16446	7
6349	1710	7
6349	5842	7
6349	27861	9
6349	25345	8
6349	5645	7
6349	25577	11
6349	23477	10
6349	27623	8
6349	9604	7
6349	29230	7
6349	12720	7
6349	5972	8
6349	7818	9
6349	29292	7
6349	12309	9
6349	7087	7
6349	11480	7
6349	1681	7
6349	22298	7
6349	27057	7
6349	8761	8
6349	30935	10
6349	2872	8
6349	1635	7
6349	20603	7
6349	24707	8
6349	23924	7
6349	18786	8
6349	29104	7
6349	10996	8
6349	8461	7
6349	24148	8
6349	22604	7
6349	23533	8
6349	2617	7
6349	28776	9
6349	30898	8
6349	22901	8
6349	15875	8
1959	16919	8
1959	15501	8
1959	14562	7
1959	465	10
1959	30655	7
1959	8989	8
1959	21329	10
1959	8716	7
1959	25402	7
1959	12858	8
1959	16621	7
1959	5408	7
1959	9889	7
1959	13093	7
1959	1439	7
1959	10849	8
1959	7201	7
1959	15704	7
1959	23624	9
1959	12786	9
1959	25035	8
1959	12554	10
1959	6059	7
1959	17740	7
1959	3232	8
1959	1689	9
1959	14792	7
1959	10322	7
1959	18749	8
1959	3065	9
1959	26062	8
1959	8869	8
1959	12097	7
1959	29536	8
1959	7127	9
1959	14297	7
1959	21129	7
1959	27250	7
1959	15969	9
1959	19068	7
1959	29581	8
1959	11520	10
1959	13154	7
1959	10157	7
1959	393	7
1959	6968	8
1959	10041	7
1959	22075	7
1959	25076	7
1959	15025	7
1959	29331	9
1959	10103	7
1959	15877	7
1959	16416	8
1959	12891	7
1959	16233	7
1959	7568	9
1959	24863	9
1959	27799	7
1959	26115	8
1959	21461	8
1959	17241	7
1959	21636	7
1959	1577	7
1959	21124	8
1959	4829	7
1959	4404	7
1959	29034	7
1959	17782	7
1959	18623	7
1959	598	7
1959	15311	7
1959	31020	9
1959	26235	7
1959	24905	8
1959	10318	7
1959	28504	7
1959	3324	7
1959	8627	9
1959	11614	8
1959	15249	7
1959	26247	7
1959	23854	7
1959	24764	7
1959	11320	9
1959	10248	8
1959	9016	7
1959	779	7
1959	12533	7
1959	16932	8
1959	13631	7
1959	23685	7
1959	14246	9
1959	2088	7
1959	19922	7
1959	10918	7
1959	20644	9
1959	464	9
1959	4413	7
1959	5815	7
1959	10481	9
1959	19666	7
1959	30642	8
1959	6001	7
1959	2072	9
1959	6252	8
1959	3164	9
1959	2294	7
1959	17577	7
1959	19511	9
1959	9876	8
1959	18061	10
1959	1801	7
1959	9528	7
1959	30111	9
1959	23196	8
1959	2163	7
1959	9420	10
1959	29429	8
1959	17627	9
1959	26550	7
1959	17973	8
1959	402	7
1959	11850	8
1959	448	7
